@relation winequality-red-weka.filters.unsupervised.instance.RemovePercentage-P34.0-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {3,4,5,6,7,8}

@data
0.076881,0.222194,-0.037524,-0.043889,-0.030881,0.028684,-0.031122,0.007217,0.048167,0.107131,-0.076169,6
0.084875,0.1769,-0.071541,-0.04464,-0.027847,0.045997,-0.052172,-0.032103,0.111475,0.144023,-0.07963,6
0.095794,0.210202,-0.051032,-0.050546,-0.024811,0.005215,-0.031787,0.02038,0.102539,0.092763,-0.133415,6
0.098977,0.200369,-0.035325,-0.069472,-0.006175,-0.011742,-0.054485,-0.015863,0.086189,0.105167,-0.099476,5
0.040318,0.195571,-0.054255,-0.043968,-0.020783,0.038259,-0.024498,-0.006511,0.110186,0.089745,-0.09867,6
0.099006,0.176079,-0.041074,-0.022503,-0.035735,0.03624,-0.037595,0.001838,0.057791,0.093595,-0.056321,5
0.100334,0.220969,-0.059823,-0.041117,-0.018801,-0.00349,-0.033009,-0.000881,0.100771,0.118401,-0.140219,7
0.07857,0.191551,-0.039767,-0.044006,-0.022734,0.020249,-0.02637,-0.008674,0.085901,0.086155,-0.101269,6
0.11469,0.183812,-0.056172,-0.057302,-0.022577,0.011339,-0.053443,0.004107,0.081108,0.105148,-0.0945,6
0.07384,0.200589,-0.057234,-0.059044,-0.008072,0.023806,-0.052727,-0.009968,0.085549,0.100597,-0.103206,6
0.122144,0.23479,-0.052558,-0.069845,-0.021345,-0.004038,-0.051607,-0.010768,0.103883,0.130106,-0.1303,5
0.076794,0.195054,-0.056287,-0.052296,-0.026203,0.036634,-0.064498,0.007149,0.072856,0.115405,-0.05301,5
0.122557,0.229512,-0.014485,-0.067035,-0.00434,0.003174,-0.04329,0.015113,0.104537,0.112882,-0.13099,6
0.09122,0.223154,-0.04043,-0.0464,-0.03098,0.027877,-0.048698,0.033589,0.083571,0.093469,-0.089775,7
0.069205,0.20398,-0.08109,-0.03878,-0.015894,0.026251,-0.032355,-0.050595,0.128272,0.134976,-0.112573,6
0.091012,0.178294,-0.028986,-0.018626,-0.073822,-0.007454,-0.027651,-0.003757,0.088964,0.121053,-0.098673,6
0.041523,0.223669,-0.057703,-0.037087,-0.025114,0.004965,-0.025817,0.01525,0.096371,0.114359,-0.107901,7
0.038921,0.218003,-0.05843,-0.0474,-0.006283,0.006983,-0.050185,-0.030366,0.071339,0.11485,-0.094977,6
0.085974,0.191504,-0.048154,-0.050542,-0.030695,0.027764,-0.027051,-0.006291,0.108799,0.090144,-0.109412,5
0.123564,0.222189,-0.066923,-0.036802,-0.031013,-0.014262,-0.049341,-0.01048,0.091366,0.124679,-0.154641,5
0.092286,0.201957,-0.038855,-0.012036,-0.071521,0.010037,-0.002489,-0.008361,0.081905,0.119775,-0.08905,5
0.065982,0.217621,-0.06927,-0.039769,-0.031553,0.022324,-0.021083,0.012032,0.09114,0.117162,-0.124397,8
0.095248,0.190928,-0.025193,-0.068341,-0.033556,0.030289,-0.03733,-0.027307,0.100577,0.088953,-0.090399,5
0.091404,0.186135,-0.026902,-0.065251,-0.032255,0.03174,-0.037177,-0.025247,0.10094,0.087982,-0.088755,5
0.126986,0.201323,-0.054316,-0.063083,-0.009041,0.021392,-0.033249,-0.009804,0.118677,0.143855,-0.109967,6
0.083803,0.185691,-0.034546,-0.061759,-0.028074,0.022411,-0.03732,-0.028838,0.110767,0.08861,-0.083794,5
0.100357,0.217348,-0.048689,-0.062902,-0.016215,-0.01034,-0.058244,-0.037747,0.118005,0.121177,-0.112384,6
0.082852,0.197492,-0.057627,-0.04874,-0.026486,0.000228,-0.044409,-0.004475,0.090593,0.104374,-0.106759,7
0.085401,0.196633,-0.041123,-0.05939,-0.013906,-0.013024,-0.053864,-0.045446,0.10002,0.104806,-0.101803,5
0.100357,0.217348,-0.048689,-0.062902,-0.016215,-0.01034,-0.058244,-0.037747,0.118005,0.121177,-0.112384,6
0.107411,0.170323,-0.041095,-0.066495,0.016645,0.090392,0.034841,-0.038026,0.072212,0.209109,-0.062179,5
0.115523,0.229841,-0.058568,0.010962,-0.016821,0.026636,-0.007229,-0.025617,0.078685,0.094088,-0.0784,5
0.115523,0.229841,-0.058568,0.010962,-0.016821,0.026636,-0.007229,-0.025617,0.078685,0.094088,-0.0784,5
0.115523,0.229841,-0.058568,0.010962,-0.016821,0.026636,-0.007229,-0.025617,0.078685,0.094088,-0.0784,5
0.064527,0.203113,-0.049386,-0.043963,-0.023369,0.011999,-0.021751,-0.032516,0.09812,0.100682,-0.116021,5
0.064527,0.203113,-0.049386,-0.043963,-0.023369,0.011999,-0.021751,-0.032516,0.09812,0.100682,-0.116021,5
0.064527,0.203113,-0.049386,-0.043963,-0.023369,0.011999,-0.021751,-0.032516,0.09812,0.100682,-0.116021,5
0.083502,0.19501,-0.081261,-0.045409,-0.013099,0.009315,-0.041299,-0.002591,0.131862,0.111992,-0.097464,6
0.048952,0.24552,-0.058918,-0.039782,-0.014336,0.031564,-0.054142,0.017956,0.033616,0.135121,-0.094028,6
0.064527,0.203113,-0.049386,-0.043963,-0.023369,0.011999,-0.021751,-0.032516,0.09812,0.100682,-0.116021,5
0.067524,0.18082,-0.051176,-0.046329,-0.028645,0.042285,-0.032329,-0.019221,0.084126,0.092239,-0.080063,5
0.10504,0.221782,-0.059383,-0.042092,-0.023739,0.00666,-0.04364,-0.001396,0.086737,0.113258,-0.135025,6
0.111982,0.237156,-0.095075,-0.092286,-0.017039,-0.016282,0.011535,0.015693,0.045846,0.16518,-0.123594,6
0.083258,0.216856,-0.045263,-0.049878,-0.023973,0.02648,-0.050583,0.017965,0.09452,0.097201,-0.119225,6
0.086829,0.210467,-0.058124,-0.008153,-0.008957,0.023984,-0.036125,-0.044203,0.066227,0.121865,-0.067937,5
0.13184,0.256363,-0.061125,-0.054849,-0.012591,-0.017395,-0.054161,-0.00195,0.090253,0.132591,-0.13161,6
0.05176,0.216524,0.084361,-0.017801,0.126776,0.002523,-0.004722,0.037102,0.023604,0.201869,-0.138439,6
0.055173,0.246605,-0.061845,-0.039557,-0.020604,0.000638,-0.035851,-0.014711,0.089015,0.135655,-0.129028,6
0.044577,0.229497,-0.05871,-0.048087,-0.028942,0.003644,-0.046131,0.005889,0.046817,0.127368,-0.085659,6
0.107215,0.236462,-0.019734,-0.067324,0.010686,-0.011124,-0.044767,-0.011605,0.108436,0.146297,-0.137236,6
0.100359,0.224409,-0.063315,-0.071439,-0.027799,-0.003699,-0.026749,-0.021622,0.097665,0.121298,-0.11995,6
0.105596,0.199481,-0.070054,-0.047088,-0.027741,0.012938,-0.055788,-0.006334,0.094092,0.12742,-0.122039,5
0.096027,0.237733,-0.045576,-0.040486,-0.032784,0.003692,-0.03019,0.013566,0.078258,0.117491,-0.139869,6
0.105596,0.199481,-0.070054,-0.047088,-0.027741,0.012938,-0.055788,-0.006334,0.094092,0.12742,-0.122039,5
0.11743,0.220938,-0.056633,-0.041874,-0.014415,-0.020085,-0.050524,-0.022558,0.094786,0.136217,-0.151104,5
0.081409,0.222862,-0.058345,-0.024838,-0.003535,0.044638,-0.032503,-0.009125,0.062507,0.100568,-0.073565,5
0.043992,0.238099,-0.069602,-0.050399,-0.009845,0.029583,-0.045969,0.014274,0.08163,0.137691,-0.103642,7
0.059822,0.232488,-0.068973,-0.038262,-0.006328,0.005694,-0.040096,0.015283,0.085082,0.132625,-0.099705,6
0.07634,0.208366,-0.077783,-0.033446,-0.019209,0.022764,-0.044771,0.025367,0.086242,0.143082,-0.087704,6
0.09267,0.21063,-0.061377,-0.061921,-0.015563,0.004964,-0.057137,-0.010779,0.088756,0.113877,-0.110797,6
0.106285,0.267086,-0.101021,-0.009165,0.000851,-0.004932,-0.031493,-0.01451,0.118356,0.161437,-0.110733,6
0.060427,0.186154,0.012423,-0.027752,0.053883,0.029014,-0.00932,-0.017079,0.101579,0.13348,-0.093418,5
0.071075,0.207123,-0.09721,-0.044708,-0.010568,0.013435,-0.028617,0.004045,0.115,0.131064,-0.118626,6
0.125107,0.220777,-0.067478,-0.068747,-0.018612,-0.016739,-0.0581,-0.029971,0.080067,0.135985,-0.132419,6
0.082116,0.211393,-0.065432,-0.063881,-0.016638,0.036816,-0.046456,0.001399,0.106674,0.123825,-0.094731,6
0.063675,0.173094,-0.062647,-0.058327,-0.014619,0.024417,-0.050227,-0.005056,0.109172,0.098712,-0.064524,6
0.096894,0.18922,-0.068707,-0.054661,-0.024339,0.038221,-0.03661,-0.019738,0.09179,0.130082,-0.103682,5
0.092839,0.200174,-0.080083,-0.059623,-0.013674,0.037463,-0.063698,-0.00127,0.108617,0.143487,-0.089159,6
0.082116,0.211393,-0.065432,-0.063881,-0.016638,0.036816,-0.046456,0.001399,0.106674,0.123825,-0.094731,6
0.088354,0.184608,-0.068488,-0.062807,-0.011611,0.01888,-0.062897,-0.016343,0.087629,0.128824,-0.080888,5
0.055671,0.24162,-0.034186,-0.053453,0.005826,0.026024,-0.045787,0.011457,0.051627,0.127997,-0.108012,6
